Sample	Glyco_Genes_Sum	Corr
Tumor.438	5551.5728	0.476190476190476
Tumor.439	12062.9034	0.547619047619048
Tumor.440	10371.7363	0.547619047619048
Tumor.441	13038.2829	0.619047619047619
Tumor.442	9754.354	0.619047619047619
Tumor.443	5964.4756	0.5
Tumor.444	5770.9753	0.619047619047619
Tumor.445	5987.4779	0.595238095238095
Tumor.446	4771.1981	0.547619047619048
Tumor.447	13139.7762	0.5
Tumor.448	7027.5849	0.738095238095238
Tumor.449	9275.1667	0.5
Tumor.450	5009.7581	0.738095238095238
Tumor.451	11614.58	0.523809523809524
Tumor.452	6009.6998	0.547619047619048
Tumor.453	9463.8233	0.523809523809524
Tumor.454	12777.1176	0.619047619047619
Tumor.455	8915.4696	0.547619047619048
Tumor.456	4862.5605	0.714285714285714
Tumor.457	6584.9798	0.523809523809524
Tumor.458	6633.5257	0.761904761904762
Tumor.459	7341.6016	0.452380952380952
Tumor.460	8860.1094	0.523809523809524
Tumor.461	9370.967	0.523809523809524
Tumor.462	12339.2008	0.738095238095238
Tumor.463	8414.5588	0.619047619047619
Tumor.464	5073.1168	0.714285714285714
Tumor.465	6520.1708	0.595238095238095
Tumor.466	5696.9524	0.547619047619048
Tumor.467	3827.8081	0.761904761904762
Tumor.468	7145.2558	0.619047619047619
Tumor.469	4351.9841	0.619047619047619
Tumor.470	7932.023	0.523809523809524
Tumor.471	8024.0428	0.523809523809524
Tumor.472	7296.6181	0.523809523809524
Tumor.473	5788.7855	0.571428571428572
Tumor.474	7860.5253	0.547619047619048
Tumor.475	9861.4645	0.523809523809524
Tumor.476	3968.0889	0.619047619047619
Tumor.477	5562.3418	0.523809523809524
Tumor.478	11991.4281	0.476190476190476
Tumor.479	7691.0796	0.761904761904762
Tumor.480	12456.8494	0.5
Tumor.481	5431.9829	0.738095238095238
Tumor.482	6782.478	0.5
Tumor.483	7722.5158	0.619047619047619
Tumor.484	5984.5608	0.619047619047619
Tumor.485	10248.3365	0.761904761904762
Tumor.486	14230.8477	0.619047619047619
Tumor.487	6813.5923	0.452380952380952
Tumor.488	6752.5488	0.476190476190476
Tumor.489	10018.7659	0.571428571428572
Tumor.490	7038.052	0.523809523809524
Tumor.491	5153.2339	0.619047619047619
Tumor.492	9040.542	0.547619047619048
Tumor.493	6472.5395	0.523809523809524
Tumor.494	11612.3639	0.619047619047619
Tumor.495	5740.8101	0.476190476190476
Tumor.496	4568.3909	0.523809523809524
Tumor.497	7850.0059	0.5
Tumor.498	4756.78	0.761904761904762
Tumor.499	6554.9717	0.523809523809524
Tumor.500	6373.7082	0.619047619047619
Tumor.501	7321.409	0.619047619047619
Tumor.502	9280.5172	0.619047619047619
Tumor.503	7616.7152	0.523809523809524
Tumor.504	9906.4683	0.5
Tumor.505	5665.764	0.523809523809524
Tumor.506	6691.9496	0.428571428571429
Tumor.507	9452.733	0.476190476190476
Tumor.508	12688.5217	0.595238095238095
Tumor.509	13938.4652	0.523809523809524
Tumor.510	4188.3386	0.547619047619048
Tumor.511	6808.7614	0.761904761904762
Tumor.512	6465.2431	0.619047619047619
Tumor.513	9552.4958	0.428571428571429
Tumor.514	5553.4073	0.619047619047619
Tumor.515	8375.8925	0.761904761904762
Tumor.516	4903.3916	0.476190476190476
Tumor.517	5838.1261	0.738095238095238
Tumor.518	13681.5993	0.428571428571429
Tumor.519	8417.1567	0.761904761904762
Tumor.520	12664.231	0.523809523809524
Tumor.521	7493.9768	0.595238095238095
