Sample	Glyco_Genes_Sum	Corr
Tumor.447	9984.9301	0.547619047619048
Tumor.448	11875.1067	0.452380952380952
Tumor.449	13208.0876	0.547619047619048
Tumor.450	8528.4076	0.428571428571429
Tumor.451	10286.5366	0.452380952380952
Tumor.452	10716.9387	0.428571428571429
Tumor.453	10012.1806	0.619047619047619
Tumor.454	14690.5531	0.428571428571429
Tumor.455	6859.1486	0.428571428571429
Tumor.456	7537.3403	0.5
Tumor.457	13312.0087	0.547619047619048
Tumor.458	7239.7766	0.5
Tumor.459	10145.4785	0.428571428571429
Tumor.460	12943.7148	0.428571428571429
Tumor.461	6485.5622	0.428571428571429
Tumor.462	4029.8751	0.428571428571429
Tumor.463	4942.3323	0.595238095238095
Tumor.464	8984.0969	0.428571428571429
Tumor.465	6972.9474	0.5
Tumor.466	5881.1501	0.452380952380952
Tumor.467	16339.2609	0.5
Tumor.468	9281.4699	0.547619047619048
Tumor.469	10497.5522	0.547619047619048
Tumor.470	3834.8471	0.380952380952381
Tumor.471	9434.6936	0.452380952380952
Tumor.472	7392.3952	0.476190476190476
Tumor.473	13658.6472	0.571428571428572
Tumor.474	9029.2642	0.452380952380952
Tumor.475	12060.4773	0.476190476190476
Tumor.476	6584.7351	0.5
Tumor.477	5815.5324	0.428571428571429
Tumor.478	4380.3029	0.523809523809524
Tumor.479	7397.3641	0.5
Tumor.480	6925.7908	0.761904761904762
Tumor.481	4332.8481	0.333333333333333
Tumor.482	13897.3199	0.428571428571429
Tumor.483	8165.6488	0.428571428571429
Tumor.484	11253.856	0.571428571428572
Tumor.485	9348.7379	0.428571428571429
Tumor.486	6436.5665	0.428571428571429
Tumor.487	6987.3343	0.547619047619048
Tumor.488	7396.3921	0.595238095238095
Tumor.489	11220.7563	0.404761904761905
Tumor.490	10610.6529	0.619047619047619
Tumor.491	6830.1765	0.857142857142857
Tumor.492	6904.0426	0.619047619047619
Tumor.493	6001.2901	0.380952380952381
Tumor.494	12868.8477	0.428571428571429
Tumor.495	4320.1381	0.619047619047619
Tumor.496	1269.3875	0.404761904761905
Tumor.497	8736.3142	0.5
Tumor.498	12683.7772	0.452380952380952
Tumor.499	14022.1308	0.5
Tumor.500	14718.8129	0.428571428571429
Tumor.501	11709.1464	0.452380952380952
Tumor.502	5920.4294	0.619047619047619
Tumor.503	12173.0239	0.428571428571429
Tumor.504	11311.1048	0.476190476190476
Tumor.505	6473.5572	0.547619047619048
Tumor.506	6667.4502	0.547619047619048
Tumor.507	9500.6564	0.619047619047619
Tumor.508	2489.5517	0.571428571428572
Tumor.509	4476.4538	0.5
Tumor.510	7751.0465	0.547619047619048
Tumor.511	9049.1053	0.476190476190476
Tumor.512	6290.5474	0.428571428571429
Tumor.513	6046.7747	0.619047619047619
Tumor.514	13098.3828	0.476190476190476
Tumor.515	2925.1693	0.857142857142857
Tumor.516	11937.6848	0.452380952380952
Tumor.517	6392.5011	0.452380952380952
Tumor.518	8404.5339	0.452380952380952
Tumor.519	6428.4746	0.452380952380952
Tumor.520	3773.5422	0.595238095238095
Tumor.521	6154.458	0.452380952380952
Tumor.522	13478.6781	0.619047619047619
Tumor.523	14588.9892	0.476190476190476
Tumor.524	10702.095	0.452380952380952
Tumor.525	7884.8795	0.428571428571429
Tumor.526	5964.8739	0.428571428571429
Tumor.527	9391.1853	0.595238095238095
