Sample	Glyco_Genes_Sum	Corr
Tumor.142	3875.3893	0.785714285714286
Tumor.143	2956.8329	0.80952380952381
Tumor.144	10397.8532	0.761904761904762
Tumor.145	2653.9167	0.785714285714286
Tumor.146	3251.3842	0.452380952380952
Tumor.147	2792.9695	0.785714285714286
Tumor.148	10602.3665	0.619047619047619
Tumor.149	5127.9179	0.547619047619048
Tumor.150	4003.164	0.785714285714286
Tumor.151	6726.2693	0.5
Tumor.152	5448.8938	0.880952380952381
Tumor.153	7712.1255	0.690476190476191
Tumor.154	12564.0521	0.547619047619048
Tumor.155	3745.2593	0.785714285714286
Tumor.156	8799.4087	0.761904761904762
Tumor.157	4812.1868	0.571428571428572
Tumor.158	3095.7696	0.857142857142857
Tumor.159	3234.0113	0.595238095238095
Tumor.160	4529.5543	0.571428571428572
Tumor.161	4426.9504	0.595238095238095
Tumor.162	3762.2193	0.761904761904762
Tumor.163	3022.2073	0.714285714285714
Tumor.164	5840.6982	0.547619047619048
Tumor.165	8917.6938	0.476190476190476
Tumor.166	12699.6695	0.5
Tumor.167	2465.4259	0.761904761904762
Tumor.168	5786.3387	0.690476190476191
Tumor.169	4046.687	0.5
Tumor.170	2885.5433	0.571428571428572
Tumor.171	4065.9289	0.523809523809524
Tumor.172	5097.7307	0.642857142857143
Tumor.173	7522.8271	0.619047619047619
Tumor.174	5530.3676	0.738095238095238
Tumor.175	3830.484	0.690476190476191
Tumor.176	3168.9709	0.904761904761905
Tumor.177	7348.8753	0.690476190476191
Tumor.178	7495.7159	0.5
Tumor.179	4918.3743	0.428571428571429
Tumor.180	2803.0891	0.547619047619048
Tumor.181	5468.1152	0.571428571428572
Tumor.182	5579.9097	0.619047619047619
Tumor.183	4270.3998	0.523809523809524
Tumor.184	4649.6374	0.5
Tumor.185	5095.1986	0.785714285714286
Tumor.186	2338.8027	0.80952380952381
Tumor.187	4570.2367	0.857142857142857
Tumor.188	9798.8022	0.428571428571429
Tumor.189	4120.6232	0.619047619047619
Tumor.190	7002.9903	0.547619047619048
Tumor.191	5616.7117	0.404761904761905
Tumor.192	6749.1272	0.547619047619048
Tumor.193	5638.5596	0.690476190476191
Tumor.194	3724.4364	0.595238095238095
Tumor.195	6213.5622	0.523809523809524
Tumor.196	3355.025	0.761904761904762
Tumor.197	5350.9806	0.642857142857143
Tumor.198	4014.5959	0.5
Tumor.199	1981.7529	0.80952380952381
Tumor.200	2431.7129	0.571428571428572
Tumor.201	5907.3632	0.547619047619048
Tumor.202	9321.9343	0.5
Tumor.203	6126.8393	0.547619047619048
Tumor.204	3676.411	0.761904761904762
Tumor.205	7155.8838	0.761904761904762
Tumor.206	6096.2286	0.595238095238095
